sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s3176,"'Tuhan sudah mati' adalah motivasi bagi proyek filsafat terakhir Nietzsche yang tidak terselesaikan, 'revaluasi terhadap semua nilai'.",21,nilai,nilai,NOUN,NSD,{'Number': 'Sing'},18,nmod,"{'SpaceAfter': 'No', 'MorphInd': '^nilai<n>_NSD$'}",Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",1,Yang,yang,PRON,S--,{'PronType': 'Rel'},2,nsubj,{'MorphInd': '^yang<s>_S--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",2,menjadi,menjadi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+jadi<a>_VSA$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",3,daya,daya,NOUN,NSD,{'Number': 'Sing'},2,obj,{'MorphInd': '^daya<n>_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",4,tarik,tarik,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",3,amod,{'MorphInd': '^tarik<v>_VSA$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",5,utama,utama,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",4,amod,{'MorphInd': '^utama<a>_ASP$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",6,tempat,tempat,NOUN,NSD,{'Number': 'Sing'},3,compound,{'MorphInd': '^tempat<n>_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",7,ini,ini,DET,B--,{'PronType': 'Dem'},6,det,{'MorphInd': '^ini<b>_B--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",8,bukan,bukan,PART,G--,{'Polarity': 'Neg'},10,advmod,{'MorphInd': '^bukan<g>_G--$'},Kata Negasi
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",9,hanya,hanya,ADV,D--,-,10,advmod,{'MorphInd': '^hanya<d>_D--$'},In_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",10,pesona,pesona,NOUN,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",2,acl,{'MorphInd': '^pesona<a>_ASP$'},In_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",11,alamnya,alam,NOUN,NSD+PS3,"{'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",10,obj,"{'SpaceAfter': 'No', 'MorphInd': '^alam<n>_NSD+dia<p>_PS3$'}",In_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",13,namun,namun,CCONJ,S--,-,2,cc,{'MorphInd': '^namun<s>_S--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",14,juga,juga,ADV,D--,-,13,advmod,{'MorphInd': '^juga<d>_D--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",15,karena,karena,CCONJ,S--,-,13,cc,{'MorphInd': '^karena<s>_S--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",16,banyaknya,banyak,ADJ,ASP+PS3,"{'Degree': 'Pos', 'Number': 'Sing', 'Number[psor]': 'Sing', 'Person[psor]': '3'}",17,amod,{'MorphInd': '^banyak<a>_ASP+dia<p>_PS3$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",17,pura,pura,NOUN,X--,-,19,nsubj,{'MorphInd': '^pura<x>_X--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",18,yang,yang,PRON,S--,{'PronType': 'Rel'},19,nsubj,{'MorphInd': '^yang<s>_S--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",19,menyimpan,mensimpan,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",2,acl,{'MorphInd': '^meN+simpan<v>_VSA$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",20,sejarah,sejarah,NOUN,NSD,{'Number': 'Sing'},19,obj,{'MorphInd': '^sejarah<n>_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",21,dan,dan,CCONJ,H--,-,22,cc,{'MorphInd': '^dan<h>_H--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",22,perkembangan,perkembangan,NOUN,NSD,{'Number': 'Sing'},20,conj,{'MorphInd': '^per+kembang<n>+an_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",23,peradaban,peradaban,NOUN,NSD,{'Number': 'Sing'},22,compound,{'MorphInd': '^per+adab<n>+an_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",24,dan,dan,CCONJ,H--,-,25,cc,{'MorphInd': '^dan<h>_H--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",25,kebudayaan,kebudayaan,NOUN,NSD,{'Number': 'Sing'},23,conj,{'MorphInd': '^ke+budaya<n>+an_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",26,Bali,bali,PROPN,NSD,{'Number': 'Sing'},25,flat,{'MorphInd': '^bali<n>_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",27,khususnya,khususnya,ADV,B--,-,25,advmod,{'MorphInd': '^khususnya<b>_B--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",28,menyangkut,mensangkut,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",27,advcl,{'MorphInd': '^meN+sangkut<v>_VSA$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",29,pembentukan,penbentukan,NOUN,NSD,{'Number': 'Sing'},28,obj,{'MorphInd': '^peN+bentuk<n>+an_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",30,dan,dan,CCONJ,H--,-,31,cc,{'MorphInd': '^dan<h>_H--$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",31,perkembangan,perkembangan,NOUN,NSD,{'Number': 'Sing'},29,conj,{'MorphInd': '^per+kembang<n>+an_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",32,Desa,desa,PROPN,NSD,{'Number': 'Sing'},31,flat,{'MorphInd': '^desa<n>_NSD$'},Out_Scope
train-s3185,"Yang menjadi daya tarik utama tempat ini bukan hanya pesona alamnya, namun juga karena banyaknya pura yang menyimpan sejarah dan perkembangan peradaban dan kebudayaan Bali khususnya menyangkut pembentukan dan perkembangan Desa Tamblingan.",33,Tamblingan,tamblingan,PROPN,X--,-,32,flat,"{'SpaceAfter': 'No', 'MorphInd': '^tamblingan<x>_X--$'}",Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",1,Sungai,sungai,PROPN,NSD,{'Number': 'Sing'},2,nsubj,{'MorphInd': '^sungai<n>_NSD$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",2,menjadi,menjadi,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+jadi<a>_VSA$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",3,bagian,bagian,NOUN,NSD,{'Number': 'Sing'},2,obj,{'MorphInd': '^bagi<v>+an_NSD$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",4,yang,yang,PRON,S--,{'PronType': 'Rel'},6,nsubj:pass,{'MorphInd': '^yang<s>_S--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",5,tak,tak,PART,G--,{'Polarity': 'Neg'},6,advmod,{'MorphInd': '^tak<g>_G--$'},Kata Negasi
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",6,terpisahkan,terpisahkan,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",3,acl,{'MorphInd': '^ter+pisah<v>+kan_VSP$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",7,dari,dari,ADP,R--,-,8,case,{'MorphInd': '^dari<r>_R--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",8,Kota,kota,PROPN,NSD,{'Number': 'Sing'},6,obl,{'MorphInd': '^kota<n>_NSD$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",9,Banjarmasin,banjarmasin,PROPN,X--,-,8,flat,{'MorphInd': '^banjarmasin<x>_X--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",10,sehingga,sehingga,SCONJ,S--,-,12,mark,{'MorphInd': '^sehingga<s>_S--$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",11,Banjarmasin,banjarmasin,PROPN,X--,-,12,nsubj,{'MorphInd': '^banjarmasin<x>_X--$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",12,mendapat,mendapat,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",2,advcl,{'MorphInd': '^meN+dapat<v>_VSA$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",13,julukan,julukan,NOUN,NSD,{'Number': 'Sing'},12,obj,{'MorphInd': '^juluk<v>+an_NSD$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",15,kota,kota,PROPN,NSD,{'Number': 'Sing'},13,flat,{'MorphInd': '^kota<n>_NSD$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",16,seribu,seribu,PROPN,CC-,-,15,flat,{'MorphInd': '^se+ribu<c>_CC-$'},Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",17,sungai,sungai,PROPN,NSD,{'Number': 'Sing'},16,flat,"{'SpaceAfter': 'No', 'MorphInd': '^sungai<n>_NSD$'}",Out_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",19,meski,meski,SCONJ,S--,-,26,mark,{'MorphInd': '^meski<s>_S--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",20,sungai,sungai,NOUN,NSD,{'Number': 'Sing'},26,nsubj,{'MorphInd': '^sungai<n>_NSD$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",21,yang,yang,PRON,S--,{'PronType': 'Rel'},22,nsubj,{'MorphInd': '^yang<s>_S--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",22,mengalir,menalir,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",20,acl,{'MorphInd': '^meN+alir<v>_VSA$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",23,di,di,ADP,R--,-,24,case,{'MorphInd': '^di<r>_R--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",24,Banjarmasin,banjarmasin,PROPN,X--,-,22,obl,{'MorphInd': '^banjarmasin<x>_X--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",25,tak,tak,PART,G--,{'Polarity': 'Neg'},26,advmod,{'MorphInd': '^tak<g>_G--$'},Kata Negasi
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",26,sampai,sampai,VERB,R--,-,2,advcl,{'MorphInd': '^sampai<r>_R--$'},In_Scope
train-s3188,"Sungai menjadi bagian yang tak terpisahkan dari Kota Banjarmasin sehingga Banjarmasin mendapat julukan ""kota seribu sungai"" meski sungai yang mengalir di Banjarmasin tak sampai seribu.",27,seribu,seribu,NUM,CC-,{'NumType': 'Card'},26,nummod,"{'SpaceAfter': 'No', 'MorphInd': '^se+ribu<c>_CC-$'}",In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",1,Bahkan,bahkan,SCONJ,D--,-,16,mark,{'MorphInd': '^bahkan<d>_D--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",2,pada,pada,ADP,R--,-,3,case,{'MorphInd': '^pada<r>_R--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",3,akhir,akhir,NOUN,NSD,{'Number': 'Sing'},16,obl,{'MorphInd': '^akhir<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",4,abad,abad,NOUN,NSD,{'Number': 'Sing'},3,compound,{'MorphInd': '^abad<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",5,ke,ke,NUM,R--,{'NumType': 'Card'},7,det,{'MorphInd': '^ke<r>_R--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",7,20,20,NUM,CC-,{'NumType': 'Card'},4,nummod,"{'SpaceAfter': 'No', 'MorphInd': '^20<c>_CC-$'}",In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",9,gerakan,gerakan,NOUN,NSD,{'Number': 'Sing'},16,nsubj,{'MorphInd': '^gerak<v>+an_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",10,antimerokok,antimerokok,NOUN,X--,-,9,compound,{'MorphInd': '^antimerokok<x>_X--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",11,di,di,ADP,R--,-,12,case,{'MorphInd': '^di<r>_R--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",12,Jerman,jerman,PROPN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^jerman<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",13,pasca,pasca,NOUN,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",14,amod,{'MorphInd': '^pasca<a>_ASP$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",14,perang,perang,NOUN,NSD,{'Number': 'Sing'},9,nmod,{'MorphInd': '^perang<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",15,tidak,tidak,PART,G--,{'Polarity': 'Neg'},16,advmod,{'MorphInd': '^tidak<g>_G--$'},Kata Negasi
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",16,mencapai,mencapai,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^meN+capai<v>_VSA$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",17,pengaruh,pengaruh,NOUN,NSD,{'Number': 'Sing'},16,obj,{'MorphInd': '^pengaruh<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",18,kampanye,kampanye,NOUN,NSD,{'Number': 'Sing'},17,compound,{'MorphInd': '^kampanye<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",19,antimerokok,antimerokok,NOUN,X--,-,18,compound,{'MorphInd': '^antimerokok<x>_X--$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",20,Nazi,nazi,PROPN,F--,-,17,flat,"{'SpaceAfter': 'No', 'MorphInd': '^nazi<f>_F--$'}",In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",22,Sentimen,sentimen,PROPN,NSD,{'Number': 'Sing'},24,nsubj,{'MorphInd': '^sentimen<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",23,antitembakau,antitembakau,NOUN,NSD,{'Number': 'Sing'},22,compound,{'MorphInd': '^anti<a>_ASP+tembakau<n>_NSD$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",24,ada,ada,VERB,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",16,dep,{'MorphInd': '^ada<a>_ASP$'},In_Scope
train-s319,"Bahkan pada akhir abad ke - 20, gerakan antimerokok di Jerman pasca perang tidak mencapai pengaruh kampanye antimerokok Nazi. Sentimen antitembakau ada di Jerman pada awal abad 20.",25,di,di,ADP,R--,-,26,case,{'MorphInd': '^di<r>_R--$'},In_Scope
