sent_id,teks,token_id,token,lemma,upos,xpos,feats,head,deprel,misc,negasi_scope
train-s268,Harus dibedakan juga orang yang tidak suka ular dan atau takut pada mereka karena racun mereka atau bahaya yang terlibat.,17,atau,atau,CCONJ,H--,_,18,cc,{'MorphInd': '^atau<h>_H--$'},
train-s268,Harus dibedakan juga orang yang tidak suka ular dan atau takut pada mereka karena racun mereka atau bahaya yang terlibat.,18,bahaya,bahaya,NOUN,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",15,conj,{'MorphInd': '^bahaya<a>_ASP$'},
train-s268,Harus dibedakan juga orang yang tidak suka ular dan atau takut pada mereka karena racun mereka atau bahaya yang terlibat.,19,yang,yang,PRON,S--,{'PronType': 'Rel'},20,nsubj:pass,{'MorphInd': '^yang<s>_S--$'},
train-s268,Harus dibedakan juga orang yang tidak suka ular dan atau takut pada mereka karena racun mereka atau bahaya yang terlibat.,20,terlibat,terlibat,VERB,VSP,"{'Number': 'Sing', 'Voice': 'Pass'}",18,acl,"{'SpaceAfter': 'No', 'MorphInd': '^ter+libat<v>_VSP$'}",
train-s268,Harus dibedakan juga orang yang tidak suka ular dan atau takut pada mereka karena racun mereka atau bahaya yang terlibat.,21,.,.,PUNCT,Z--,_,2,punct,{'MorphInd': '^.<z>_Z--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",1,Sejak,sejak,ADP,S--,_,2,case,{'MorphInd': '^sejak<s>_S--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",2,tahun,tahun,NOUN,NSD,{'Number': 'Sing'},7,obl,{'MorphInd': '^tahun<n>_NSD$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",3,2005,2005,NUM,CC-,{'NumType': 'Card'},2,nummod,{'MorphInd': '^2005<c>_CC-$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",4,Brinkmann,brinkmann,PROPN,X--,_,7,nsubj,{'MorphInd': '^brinkmann<x>_X--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",5,dan,dan,CCONJ,H--,_,6,cc,{'MorphInd': '^dan<h>_H--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",6,Walfield,walfield,PROPN,X--,_,4,conj,{'MorphInd': '^walfield<x>_X--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",7,mulai,mulai,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",0,root,{'MorphInd': '^mulai<v>_VSA$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",8,meneliti,menteliti,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,xcomp,{'MorphInd': '^meN+teliti<a>_VSA$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",9,Coyotos,coyotos,PROPN,X--,_,8,obj,{'MorphInd': '^coyotos<x>_X--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",10,sebagai,sebagai,ADP,R--,_,11,case,{'MorphInd': '^sebagai<r>_R--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",11,baru,baru,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",7,xcomp,{'MorphInd': '^baru<a>_ASP$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",12,untuk,untuk,ADP,R--,_,13,case,{'MorphInd': '^untuk<r>_R--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",13,HURD,hurd,PROPN,X--,_,11,nmod,"{'SpaceAfter': 'No', 'MorphInd': '^hurd<x>_X--$'}",
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",14,.,.,PUNCT,Z--,_,7,punct,{'MorphInd': '^.<z>_Z--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",15,Di,di,ADP,R--,_,16,case,{'MorphInd': '^di<r>_R--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",16,tahun,tahun,NOUN,NSD,{'Number': 'Sing'},20,obl,{'MorphInd': '^tahun<n>_NSD$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",17,2006,2006,NUM,CC-,{'NumType': 'Card'},16,nummod,"{'SpaceAfter': 'No', 'MorphInd': '^2006<c>_CC-$'}",
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",18,",",",",PUNCT,Z--,_,20,punct,"{'MorphInd': '^,<z>_Z--$'}",
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",19,Brinkmann,brinkmann,PROPN,X--,_,20,nsubj,{'MorphInd': '^brinkmann<x>_X--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",20,bertemu,bertemu,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",7,dep,{'MorphInd': '^ber+temu<v>_VSA$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",21,dengan,dengan,ADP,R--,_,22,case,{'MorphInd': '^dengan<r>_R--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",22,Jonathan,jonathan,PROPN,F--,_,20,obl,{'MorphInd': '^jonathan<f>_F--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",23,Shapiro,shapiro,PROPN,F--,_,22,flat,{'MorphInd': '^shapiro<f>_F--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",24,(,(,PUNCT,Z--,_,26,punct,"{'SpaceAfter': 'No', 'MorphInd': '^(<z>_Z--$'}",
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",25,seorang,seorang,DET,B--,{'PronType': 'Ind'},26,det,{'MorphInd': '^seorang<b>_B--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",26,arsitek,arsitek,NOUN,NSD,{'Number': 'Sing'},22,appos,{'MorphInd': '^arsitek<n>_NSD$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",27,utama,utama,ADJ,ASP,"{'Degree': 'Pos', 'Number': 'Sing'}",26,amod,{'MorphInd': '^utama<a>_ASP$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",28,Sistem,sistem,PROPN,NSD,{'Number': 'Sing'},26,flat,{'MorphInd': '^sistem<n>_NSD$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",29,Operasi,operasi,PROPN,NSD,{'Number': 'Sing'},28,flat,{'MorphInd': '^operasi<n>_NSD$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",30,Coyotos,coyotos,PROPN,X--,_,29,flat,"{'SpaceAfter': 'No', 'MorphInd': '^coyotos<x>_X--$'}",
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",31,),),PUNCT,Z--,_,26,punct,{'MorphInd': '^)<z>_Z--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",32,untuk,untuk,ADP,R--,_,33,case,{'MorphInd': '^untuk<r>_R--$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",33,membantu,menbantu,VERB,VSA,"{'Number': 'Sing', 'Voice': 'Act'}",20,xcomp,{'MorphInd': '^meN+bantu<v>_VSA$'},
train-s2680,"Sejak tahun 2005 Brinkmann dan Walfield mulai meneliti Coyotos sebagai baru untuk HURD. Di tahun 2006, Brinkmann bertemu dengan Jonathan Shapiro (seorang arsitek utama Sistem Operasi Coyotos) untuk membantu dan mendiskusikan penggunaan kernel Coyotos untuk GNU / Hurd. Dalam diskusi lebih lanjut pengembang HURD menyadari bahwa Coyotos (serta kernel lain yang serupa) tidak cocok untuk HURD. Pada tahun 2007, pengembang Hurd Neal Walfield dan Marcus Brinkmann memberikan kritik tentang arsitektur Hurd, yang dikenal sebagai ""kritik"", dan proposal untuk bagaimana sistem masa depan dapat dirancang, dikenal sebagai ""kertas posisi"".",34,dan,dan,CCONJ,H--,_,35,cc,{'MorphInd': '^dan<h>_H--$'},
